feature,n_total,n_non_na,n_missing,missing_ratio,n_unique,top_freq_ratio,min,q01,q05,q25,median,mean,q75,q95,q99,max,std,skew,kurtosis,zero_ratio,negative_ratio,flags
feature_313,247972,247972,0,0.0,374,0.7609568822286387,0.0,0.0,0.0,0.0,0.0,1.7735830533689287,0.0,4.0,34.0,2862.0,19.424894348964614,52.683430437365196,4746.583054507968,0.7609568822286387,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_314,247972,247972,0,0.0,395,0.75788395464004,0.0,0.0,0.0,0.0,0.0,2.1773000983578794,0.0,6.0,44.0,5850.0,24.35372109089791,97.24776282068103,18257.91108923393,0.75788395464004,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_315,247972,247972,0,0.0,326,0.7986264578258836,0.0,0.0,0.0,0.0,0.0,1.1634281705595795,0.0,2.0,20.0,5608.0,19.12736005357821,129.88350285926845,31601.309244575652,0.7986264578258836,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_316,247972,247972,0,0.0,1490,0.5969544948623232,0.0,0.0,0.0,0.0,0.0,22.083353420587812,7.058903928571429,50.0,324.0,84369.0,388.30440206433724,108.66690717422375,17380.534933633084,0.5969544948623232,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_317,247972,247972,0,0.0,334,0.7605858725985192,0.0,0.0,0.0,0.0,0.0,1.500915735042666,0.0,4.0,28.0,3428.0,16.999607304865652,68.96163779436426,9111.061343665235,0.7605858725985192,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_318,247972,247972,0,0.0,402,0.7812293323439743,0.0,0.0,0.0,0.0,0.0,1.8494589900875906,0.0,4.0,37.0,5711.0,25.374064204615447,96.5151425084478,16189.547950831331,0.7812293323439743,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_319,247972,247972,0,0.0,426,0.7079952575290759,0.0,0.0,0.0,0.0,0.0,2.649294952978562,2.0,6.0,33.0,21797.0,59.81522329296364,233.12470466669396,75895.91318590498,0.7079952575290759,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_320,247972,247972,0,0.0,381,0.8158945364799252,0.0,0.0,0.0,0.0,0.0,1.7053859825706128,0.0,0.4070417857142857,18.0,82554.0,170.25847370374942,461.42429882455133,222965.06018882923,0.8158945364799252,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_321,247972,247972,0,0.0,104,0.82785959705128,0.0,0.0,0.0,0.0,0.0,0.7678545511590018,0.0,4.29947,4.29947,498.0,2.8749990441324274,45.2611897555223,5110.235789243772,0.82785959705128,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_322,247972,247972,0,0.0,185,0.8299283790105334,0.0,0.0,0.0,0.0,0.0,0.4283458413853177,0.0,0.2245421428571428,6.0,3648.0,10.882514481230027,186.8334036820399,54459.57146008812,0.8299283790105334,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_323,247972,247972,0,0.0,427,0.8016308292871775,0.0,0.0,0.0,0.0,0.0,2.0664522012162663,0.0,2.0,22.0,82523.0,170.1438258791785,461.1552105845728,223180.51923628277,0.8016308292871775,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_324,247972,247972,0,0.0,312,0.8028769377187747,0.0,0.0,0.0,0.0,0.0,1.492165457551659,0.0,1.018587142857143,13.0,47465.0,110.73724594574439,344.39364024638616,139619.82358414598,0.8028769377187747,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_325,247972,247972,0,0.0,392,0.7999774168051231,0.0,0.0,0.0,0.0,0.0,2.232699419571565,0.0,2.0,19.0,105382.0,222.0508154635723,436.5164086761913,204990.22483169843,0.7999774168051231,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_326,247972,247972,0,0.0,165,0.8414942009581727,0.0,0.0,0.0,0.0,0.0,0.5063734487361478,0.0,0.3694832142857143,4.0,18971.0,49.7471443543463,294.6540258033004,99026.93244236945,0.8414942009581727,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_327,247972,247972,0,0.0,254,0.8223993031471295,0.0,0.0,0.0,0.0,0.0,0.8654332453664124,0.0,0.5519114285714286,8.0,13706.0,41.42470788629593,208.2995518764714,56677.98395653562,0.8223993031471295,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_328,247972,247972,0,0.0,1281,0.5448599035374961,0.0,0.0,0.0,0.0,0.0,17.55308745930992,6.655102142857143,51.0,277.0,139868.0,358.85692585966484,292.38060682259106,104476.89302310601,0.5448599035374961,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_329,247972,247972,0,0.0,108,0.8296864162082815,0.0,0.0,0.0,0.0,0.0,0.25936271603245525,0.0,0.3098292857142857,5.0,3674.0,7.850738234871984,415.62700491295783,193457.28701056397,0.8296864162082815,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_330,247972,247972,0,0.0,326,0.7615537238075266,0.0,0.0,0.0,0.0,0.0,1.5862777995096222,0.0,5.0,30.0,3711.0,18.744795064976078,85.90592026342497,12556.017698932716,0.7615537238075266,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_331,247972,247972,0,0.0,1032,0.5498886971109641,0.0,0.0,0.0,0.0,0.0,14.420647740833642,3.2202389285714283,59.0,246.0,28640.0,108.53819821777583,99.85157284848398,21434.950407797907,0.5498886971109641,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_332,247972,247972,0,0.0,610,0.7711999741906345,0.0,0.0,0.0,0.0,0.0,3.621689233905441,0.0,5.0,56.0,37795.0,111.5322209937256,243.61213646034702,74636.09824077129,0.7711999741906345,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_333,247972,247972,0,0.0,1087,0.5812874034165147,0.0,0.0,0.0,0.0,0.0,13.876023585969383,3.1774307142857143,53.0,254.0,39063.0,117.87412629304086,158.73279273044986,49084.90677156786,0.5812874034165147,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_334,247972,247972,0,0.0,142,0.787754262578033,0.0,0.0,0.0,0.0,0.0,0.8124427097817497,0.0,2.600154642857143,10.0,799.0,4.602457908616063,60.448669732562884,7067.833326861606,0.787754262578033,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_335,247972,247972,0,0.0,2315,0.38376913522494477,0.0,0.0,0.0,0.0,7.0,58.47634796537512,24.0,252.0,920.0,19054.0,277.9942004461232,21.213838608908535,807.2457491771216,0.38376913522494477,0.0,left_edge_mass;high_skew;heavy_tails
feature_336,247972,247972,0,0.0,443,0.6712128788734212,0.0,0.0,0.0,0.0,0.0,4.7151874837078385,0.5790217857142858,24.0,87.0,2226.0,24.04489148454234,23.021263414845944,1149.126852019795,0.6712128788734212,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_337,247972,247972,0,0.0,603,0.6187513106318455,0.0,0.0,0.0,0.0,0.0,8.12730043363767,1.2413867857142855,41.0,152.0,3106.0,36.99401260403784,17.72405098411692,763.149108040771,0.6187513106318455,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_338,247972,247972,0,0.0,369,0.7303727840240027,0.0,0.0,0.0,0.0,0.0,2.0275599637459067,0.4333225,6.0,34.0,31959.0,68.25821944647633,417.9655012767409,193998.1904381393,0.7303727840240027,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_339,247972,247972,0,0.0,1033,0.7853789944025938,0.0,0.0,0.0,0.0,0.0,8.298068270086945,0.0,5.788120357142857,81.0,17491.0,151.3508630009767,52.213221185287466,3828.2756933251994,0.7853789944025938,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_340,247972,247972,0,0.0,809,0.4865428354814253,0.0,0.0,0.0,0.0,1.0,14.554909994878454,7.0,71.0,221.0,12093.0,66.81986830642295,58.28192405547101,8568.723974069879,0.4865428354814253,0.0,left_edge_mass;high_skew;heavy_tails
feature_341,247972,247972,0,0.0,518,0.610137434871679,0.0,0.0,0.0,0.0,0.0,6.637647012928879,1.0,33.0,122.0,2497.0,29.57811079447949,16.45469511907834,678.2125911851389,0.610137434871679,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_342,247972,247972,0,0.0,79,0.8371348378042682,0.0,0.0,0.0,0.0,0.0,0.1219512659493814,0.0,0.0505042857142857,3.0,178.0,1.63791323450371,49.64664042101321,3843.1263329144945,0.8371348378042682,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_343,247972,247972,0,0.0,513,0.7575774684238543,0.0,0.0,0.0,0.0,0.0,3.258877278362073,0.0,10.0,67.0,11808.0,45.35079998753292,157.3107480839759,37398.73800437697,0.7575774684238543,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_344,247972,247972,0,0.0,487,0.6903037439710935,0.0,0.0,0.0,0.0,0.0,4.526976952034907,0.4773660714285714,22.0,84.0,3151.0,27.394367192899722,30.99231302688146,1914.2247261756443,0.6903037439710935,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_345,247972,247972,0,0.0,4770,0.40549336215379156,0.0,0.0,0.0,0.0,4.0,176.06704883055346,48.60591107142857,441.0,3115.0,1311960.0,3268.8853658061107,282.20563155334906,106976.66205183348,0.40549336215379156,0.0,left_edge_mass;high_skew;heavy_tails
feature_346,247972,247972,0,0.0,1297,0.5250754117400351,0.0,0.0,0.0,0.0,0.0,20.915562323609116,9.917300357142857,82.0,342.0,33146.0,145.47872313655714,73.90150690402852,12405.32712957486,0.5250754117400351,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_347,247972,247972,0,0.0,280,0.7957551659058281,0.0,0.0,0.0,0.0,0.0,0.9069882746035843,0.0,1.0,12.0,8844.0,28.458284622231133,191.57573551425332,49223.196829237066,0.7957551659058281,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_348,247972,247972,0,0.0,2,0.8632587550207281,0.0,0.0,0.0,0.0,0.0,0.005531036850934774,0.0,0.0404489285714285,0.0404489285714285,0.0404489285714285,0.013897227231096456,2.1146010927445396,2.471557715539044,0.8632587550207281,0.0,almost_binary;one_value_dominates;left_edge_mass;right_edge_mass
feature_349,247972,247972,0,0.0,1569,0.4281652767247915,0.0,0.0,0.0,0.0,2.0,30.633267338409173,26.0,72.0,355.0,63745.0,315.7695686454594,94.97213442153087,14838.079848989853,0.4281652767247915,0.0,left_edge_mass;high_skew;heavy_tails
feature_350,247972,247972,0,0.0,371,0.6964939589953705,0.0,0.0,0.0,0.0,0.0,2.9852644589711743,2.0,7.0,35.0,16750.0,48.979988712681745,214.98280599837486,62761.5677901077,0.6964939589953705,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_351,247972,247972,0,0.0,968,0.5286685593534753,0.0,0.0,0.0,0.0,0.0,12.138211998733729,3.8954732142857145,33.0,156.0,63741.0,231.91513504099433,171.75498502850922,42107.2277110049,0.5286685593534753,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_352,247972,247972,0,0.0,367,0.7487740551352572,0.0,0.0,0.0,0.0,0.0,2.8868057616989016,1.0,9.402176428571428,24.0,15484.0,49.46117037734459,251.47214125491902,76140.37762203363,0.7487740551352572,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_353,247972,247972,0,0.0,320,0.7966141338538222,0.0,0.0,0.0,0.0,0.0,1.2940303225767424,0.0,2.0,22.0,15404.0,43.71928357902471,273.2031500472787,87410.08317808245,0.7966141338538222,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_354,247972,247972,0,0.0,420,0.8353443130676044,0.0,0.0,0.0,0.0,0.0,1.8206696994418725,0.0,1.6388789285714285,4.0,10332.0,62.10712002730579,81.38782963415241,8816.717695300034,0.8353443130676044,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_355,247972,247972,0,0.0,18658,0.13674124497927184,0.0,0.0,0.0,29.0,216.0,2983.8891365492073,513.0,9324.449999999983,66673.16000000003,1337320.0,17489.910384664618,16.918911105965766,527.0093818881592,0.08386027454712629,0.0,left_edge_mass;high_skew;heavy_tails
feature_356,247972,247972,0,0.0,9805,0.5073919636087946,0.0,0.0,0.0,0.0,0.0,659.1234324751584,58.60026535714286,1401.0,17217.90000000008,382184.0,5022.302657101934,21.092691213720542,821.4300328116618,0.5073919636087946,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_357,247972,247972,0,0.0,6666,0.41336521865371895,0.0,0.0,0.0,0.0,4.0,263.97890722859836,31.710763928571428,692.0,6216.580000000016,157605.0,1852.7936541948357,21.759556897065064,914.934693724567,0.41336521865371895,0.0,left_edge_mass;high_skew;heavy_tails
feature_358,247972,247972,0,0.0,8382,0.3820632974690691,0.0,0.0,0.0,0.0,4.0,422.35723960322133,74.32217821428571,1082.0,10475.740000000049,386923.0,3000.602060089835,25.049230828577148,1608.9939214142614,0.3820632974690691,0.0,left_edge_mass;high_skew;heavy_tails
feature_359,247972,247972,0,0.0,7170,0.5905142516090527,0.0,0.0,0.0,0.0,0.0,305.5824611502105,31.53353357142857,628.0,7704.030000000057,347974.0,2483.3851849067923,29.698863039202237,2213.241251095293,0.5905142516090527,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_360,247972,247972,0,0.0,3982,0.3184391786169406,0.0,0.0,0.0,0.0,11.0,130.8798374779814,40.0,448.0,2173.290000000008,89841.0,896.3342842795004,32.24381762303943,1778.570901296564,0.3184391786169406,0.0,left_edge_mass;high_skew;heavy_tails
feature_361,247972,247972,0,0.0,7397,0.4187367928637104,0.0,0.0,0.0,0.0,4.0,415.7571223028406,68.45738857142857,951.0,8115.19000000009,582990.0,4304.434852360185,45.19904024372739,3697.4510563905674,0.4187367928637104,0.0,left_edge_mass;high_skew;heavy_tails
feature_362,247972,247972,0,0.0,4194,0.518445630958334,0.0,0.0,0.0,0.0,0.0,112.4241648357879,14.379645,369.0,2470.0,73842.0,800.882873455258,26.014262721633482,1280.1678841621201,0.518445630958334,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_363,247972,247972,0,0.0,5365,0.4421587921216912,0.0,0.0,0.0,0.0,2.0,206.058031563362,20.387554642857143,534.0,3891.0,270017.0,2000.2542828794944,43.99378211681815,3565.6375502550104,0.4421587921216912,0.0,left_edge_mass;high_skew;heavy_tails
feature_364,247972,247972,0,0.0,3708,0.41517187424386626,0.0,0.0,0.0,0.0,4.0,126.00402891991838,86.01760821428572,365.0,1863.2900000000081,654924.0,1728.0963055228826,238.40494950597642,84751.04315024744,0.41517187424386626,0.0,left_edge_mass;high_skew;heavy_tails
feature_365,247972,247972,0,0.0,49,0.8608794541319181,0.0,0.0,0.0,0.0,0.0,0.020291564975077822,0.0,0.0266232142857142,0.0266232142857142,222.0,0.9788256559382221,132.7202600848601,22350.191941793273,0.8608794541319181,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_366,247972,247972,0,0.0,1543,0.40234784572451726,0.0,0.0,0.0,0.0,4.0,34.72508470912039,19.07077107142857,152.0,524.0,15854.0,138.0864682532043,20.473775428502034,1126.4313885411811,0.40234784572451726,0.0,left_edge_mass;high_skew;heavy_tails
feature_367,247972,247972,0,0.0,201,0.8123215524333393,0.0,0.0,0.0,0.0,0.0,0.5584383720339393,0.0,1.0,10.0,2193.0,8.720526654876803,122.16781428330937,25369.642285400634,0.8123215524333393,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_368,247972,247972,0,0.0,2,0.8632587550207281,0.0,0.0,0.0,0.0,0.0,2.6996133941332086,0.0,19.742495357142857,19.742495357142857,19.742495357142857,6.7830213006156646,2.11460109274454,2.471557715539042,0.8632587550207281,0.0,almost_binary;one_value_dominates;left_edge_mass;right_edge_mass
feature_369,247972,247972,0,0.0,3684,0.23082444792153953,0.0,0.0,0.0,1.0,25.0,135.4065148034859,62.0,534.0,1922.2900000000081,95574.0,775.7243904747098,36.97019983414101,2506.7542301639714,0.23082444792153953,0.0,left_edge_mass;high_skew;heavy_tails
feature_370,247972,247972,0,0.0,466,0.8025260916555095,0.0,0.0,0.0,0.0,0.0,2.315628374937493,0.0,2.0,41.0,25214.0,69.04359359446086,255.9511762179762,83752.9799183094,0.8025260916555095,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_371,247972,247972,0,0.0,1161,0.5945348668398045,0.0,0.0,0.0,0.0,0.0,13.23043475799687,4.4153110714285715,38.0,236.0,18824.0,130.6960805691819,56.31361000105225,5282.558353668885,0.5945348668398045,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_372,247972,247972,0,0.0,335,0.7978925039923862,0.0,0.0,0.0,0.0,0.0,1.3282353771393545,0.0,2.0,25.0,1477.0,14.372062655468955,38.22683146595824,2362.9233319879936,0.7978925039923862,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_373,247972,247972,0,0.0,83,0.8451276757053215,0.0,0.0,0.0,0.0,0.0,0.15485874820544254,0.0,0.0738360714285714,4.0,759.0,2.494708648701768,135.12466033133526,35760.67139778093,0.8451276757053215,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_374,247972,247972,0,0.0,8,0.8632264933137612,0.0,0.0,0.0,0.0,0.0,0.0005464006420079607,0.0,0.0030521428571428,0.0030521428571428,12.0,0.03112604031713418,313.1446614310795,108195.07605999538,0.8632264933137612,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_375,247972,247972,0,0.0,9,0.8629845305115094,0.0,0.0,0.0,0.0,0.0,0.0007648420386172632,0.0,0.0015825,0.0015825,13.0,0.04490125025526437,154.8865207467911,34640.14369351394,0.8629845305115094,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_376,247972,247972,0,0.0,54,0.8615488845514816,0.0,0.0,0.0,0.0,0.0,0.0319482875485942,0.0,0.01847,0.01847,1298.0,3.492677957043938,274.5822286422941,89135.1574457045,0.8615488845514816,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_377,247972,247972,0,0.0,8905,0.14400416176019873,0.0,0.0,0.0,8.0,79.57897928571428,561.3029859404287,237.0,2319.0,8977.580000000016,212955.0,2643.0706955095247,20.104133971618346,779.4838182059012,0.14400416176019873,0.0,left_edge_mass;high_skew;heavy_tails
feature_378,247972,247972,0,0.0,1899,0.596869807881535,0.0,0.0,0.0,0.0,0.0,29.15588824484216,9.819155357142858,60.0,498.0,126189.0,415.77910466690713,143.26594465286468,37117.76636000638,0.596869807881535,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_379,247972,247972,0,0.0,1279,0.6638209152646266,0.0,0.0,0.0,0.0,0.0,15.243560676931267,3.546013571428571,44.0,290.0,40324.0,183.66513485680778,94.39511489817298,14701.710514107866,0.6638209152646266,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_380,247972,247972,0,0.0,1160,0.6502266384914426,0.0,0.0,0.0,0.0,0.0,11.40963080912361,2.75575,27.0,218.0,44552.0,139.88668215686548,150.49394797508538,42816.60202862993,0.6502266384914426,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_381,247972,247972,0,0.0,2119,0.4608262223154227,0.0,0.0,0.0,0.0,2.0,42.30375199397512,9.805355357142858,134.0,715.0,192663.0,558.6541078214764,191.5677291225281,59076.514263012505,0.4608262223154227,0.0,left_edge_mass;high_skew;heavy_tails
feature_382,247972,247972,0,0.0,1152,0.5867638281741487,0.0,0.0,0.0,0.0,0.0,13.275022734139338,3.4278617857142857,42.0,248.29000000000815,17744.0,109.10682308663922,48.383629124189504,4913.232143221771,0.5867638281741487,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_383,247972,247972,0,0.0,9280,0.20522478344329198,0.0,0.0,0.0,3.0,62.0,620.8654484154663,178.0,2330.0,10558.160000000033,1070087.0,4437.502331417795,82.1662443921191,15355.831344078244,0.20522478344329198,0.0,left_edge_mass;high_skew;heavy_tails
feature_384,247972,247972,0,0.0,2278,0.5473077605536109,0.0,0.0,0.0,0.0,0.0,40.50734826351362,10.655985714285714,109.0,755.2900000000081,55810.0,381.17646220019344,44.607697623585516,3650.4188413270863,0.5473077605536109,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_385,247972,247972,0,0.0,2954,0.49341861177874924,0.0,0.0,0.0,0.0,1.0,69.87129917280984,22.061631428571427,214.0,1269.0,139592.0,643.7278854481629,83.87767230693596,14133.50446376096,0.49341861177874924,0.0,left_edge_mass;high_skew;heavy_tails
feature_386,247972,247972,0,0.0,4584,0.38276095688222866,0.0,0.0,0.0,0.0,7.0,155.95804819636894,26.0,530.0,2848.290000000008,272766.0,1262.5093114295064,64.84804304884867,10066.307228626705,0.38276095688222866,0.0,left_edge_mass;high_skew;heavy_tails
feature_387,247972,247972,0,0.0,790,0.7928435468520639,0.0,0.0,0.0,0.0,0.0,4.9174344334440985,0.0,3.0,65.0,38176.0,125.18017519027084,151.08242121798926,37945.15899138744,0.7928435468520639,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_388,247972,247972,0,0.0,328,0.8257948478053974,0.0,0.0,0.0,0.0,0.0,1.0299676505815172,0.0,0.4260982142857142,12.0,13425.0,33.353016297487855,277.33793856117956,106693.23614562665,0.8257948478053974,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_389,247972,247972,0,0.0,3872,0.3379696094720372,0.0,0.0,0.0,0.0,15.0,169.7487774277741,85.45289714285714,569.0,2127.0,599590.0,2178.068039332795,126.7985490292285,26992.049529906195,0.3379696094720372,0.0,left_edge_mass;high_skew;heavy_tails
feature_390,247972,247972,0,0.0,1934,0.5449607213717678,0.0,0.0,0.0,0.0,0.0,51.02713726174729,13.507263214285716,79.0,513.2900000000081,524933.0,1623.7134217354287,174.62619373431986,47541.22487556282,0.5449607213717678,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_391,247972,247972,0,0.0,168,0.8273676060200346,0.0,0.0,0.0,0.0,0.0,0.3813434561160131,0.0,0.2340892857142857,6.0,2041.0,8.968050963634678,132.48630986393155,24224.488798043123,0.8273676060200346,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_392,247972,247972,0,0.0,126,0.8330819608665494,0.0,0.0,0.0,0.0,0.0,0.24828913353120516,0.0,0.184315,4.0,1213.0,4.843833996147308,116.35559484523473,21319.076974708834,0.8330819608665494,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_393,247972,247972,0,0.0,451,0.7703087445356733,0.0,0.0,0.0,0.0,0.0,2.2879552982191536,0.0,4.0,36.0,8445.0,39.56093855886627,108.78924076191751,18211.0278795207,0.7703087445356733,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_394,247972,247972,0,0.0,276,0.8426878841159485,0.0,0.0,0.0,0.0,0.0,1.1580980380446182,0.0,0.2368139285714285,4.0,37796.0,107.28899299943636,253.027898387012,76512.42950177376,0.8426878841159485,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_395,247972,247972,0,0.0,7854,0.1409554304518252,0.0,0.0,0.0,9.0,89.0,552.9773420850338,198.0,1612.0,8178.580000000016,499718.0,4373.529388550894,39.76044045589291,2618.099516967079,0.1409554304518252,0.0,left_edge_mass;high_skew;heavy_tails
feature_396,247972,247972,0,0.0,3043,0.6385841949897569,0.0,0.0,0.0,0.0,0.0,136.71792444735695,6.0,40.0,1113.5800000000163,499672.0,3325.6795369239694,69.19686214104912,6799.981738129818,0.6385841949897569,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_397,247972,247972,0,0.0,5078,0.3411635184617618,0.0,0.0,0.0,0.0,13.0,207.9045256632604,41.0,579.0,3472.8700000000244,250166.0,1894.039578783344,48.14007355714802,4153.344711408623,0.3411635184617618,0.0,left_edge_mass;high_skew;heavy_tails
feature_398,247972,247972,0,0.0,1798,0.3742317681028503,0.0,0.0,0.0,0.0,5.0,42.92512478916975,16.0,157.0,567.0,90389.0,440.7065023242002,98.56675232281702,14749.686229776466,0.3742317681028503,0.0,left_edge_mass;high_skew;heavy_tails
feature_399,247972,247972,0,0.0,1374,0.6153678641136903,0.0,0.0,0.0,0.0,0.0,53.01277623917216,5.0,20.666277857142855,94.0,245665.0,1593.6527777612514,64.44864922512944,5729.938225798128,0.6153678641136903,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_400,247972,247972,0,0.0,1689,0.41678899230558286,0.0,0.0,0.0,0.0,3.0,34.86407942598358,26.327400714285716,106.0,484.0,140237.0,499.4837277140451,180.36538176972985,41487.88582445599,0.41678899230558286,0.0,left_edge_mass;high_skew;heavy_tails
feature_401,247972,247972,0,0.0,3815,0.4086509767231784,0.0,0.0,0.0,0.0,4.0,106.4941010489894,16.0,356.0,2019.2900000000081,143056.0,829.9439110753465,48.63734183144122,5286.980327835072,0.4086509767231784,0.0,left_edge_mass;high_skew;heavy_tails
feature_402,247972,247972,0,0.0,409,0.7988280934944267,0.0,0.0,0.0,0.0,0.0,1.5424349763682998,0.0,2.0,18.0,7181.0,35.8713983929652,107.57257852584519,16575.825199603587,0.7988280934944267,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_403,247972,247972,0,0.0,1915,0.7016155049763683,0.0,0.0,0.0,0.0,0.0,23.48834284878938,3.0,26.0,470.0,53083.0,309.82437392967864,60.55520586598555,6824.814452863421,0.7016155049763683,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_404,247972,247972,0,0.0,869,0.7553836723501041,0.0,0.0,0.0,0.0,0.0,5.891090994749407,0.0,9.0,108.0,13787.0,76.88766797284953,64.73483486582316,7845.576984786695,0.7553836723501041,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_405,247972,247972,0,0.0,980,0.7184803122933234,0.0,0.0,0.0,0.0,0.0,7.243167761844079,1.68178,11.0,128.0,19406.0,94.80200745566681,72.5585667603073,10487.78384759024,0.7184803122933234,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_406,247972,247972,0,0.0,115,0.8546690755407869,0.0,0.0,0.0,0.0,0.0,0.11758117089832722,0.0,0.1059289285714285,0.1059289285714285,846.0,4.000488527497866,107.82403598167042,15722.050116358596,0.8546690755407869,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_407,247972,247972,0,0.0,113,0.8546569774006743,0.0,0.0,0.0,0.0,0.0,0.15185510714919426,0.0,0.0987617857142857,0.0987617857142857,6288.0,14.601872495488697,353.8377760934918,143596.34744870025,0.8546569774006743,0.0,very_discrete;one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_408,247972,247972,0,0.0,2013,0.39930314712951465,0.0,0.0,0.0,0.0,6.0,45.98684479812236,37.879552857142855,150.0,672.0,23130.0,254.92622456637883,28.819834120973237,1445.9388627371964,0.39930314712951465,0.0,left_edge_mass;high_skew;heavy_tails
feature_409,247972,247972,0,0.0,854,0.6446655267530205,0.0,0.0,0.0,0.0,0.0,7.440035055933736,2.2512496428571427,21.0,145.0,11776.0,67.20429652277156,56.17797410783013,6546.856713597914,0.6446655267530205,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
feature_410,247972,247972,0,0.0,562,0.7181012372364621,0.0,0.0,0.0,0.0,0.0,3.6629280305034437,1.2748492857142857,8.0,77.0,3355.0,32.9263237985758,38.07602025446325,2519.39571274856,0.7181012372364621,0.0,one_value_dominates;left_edge_mass;high_skew;heavy_tails
